mese,categoria,cod_partenza,cod_arrivo,corse_osservate,effettuate,cancellate,soppresse,parzialmente_cancellate,info_mancante,in_orario,in_ritardo,in_anticipo,oltre_5,oltre_10,oltre_15,oltre_30,oltre_60,minuti_ritardo_tot,minuti_anticipo_tot,minuti_netti_tot,ritardo_medio,ritardo_mediano,p90,p95,nome_partenza,nome_arrivo
2026-01,REG,S05811,S05058,10,10,0,0,0,0,2,1,7,1,0,0,0,0,13,23,-10,-1.0,-2.0,4.199999999999999,5.099999999999998,RAVENNA,FAENZA
2026-01,REG,S05811,S05071,4,4,0,0,0,0,1,1,2,1,1,1,0,0,19,14,5,1.25,-2.5,12.900000000000002,15.449999999999994,RAVENNA,RIMINI
2026-01,REG,S05811,S05712,23,23,0,0,0,0,13,8,2,8,3,2,0,0,119,4,115,5.0,3.0,10.600000000000001,16.39999999999999,RAVENNA,FERRARA
2026-01,REG,S05811,S07104,4,4,0,0,0,0,1,0,3,0,0,0,0,0,2,5,-3,-0.75,-1.5,1.1000000000000005,1.549999999999999,RAVENNA,PESARO
2026-01,REG,S05921,S05023,22,22,0,0,0,0,13,9,0,9,4,2,0,0,123,0,123,5.590909090909091,4.0,13.0,15.849999999999998,CIANO D\'ENZA,REGGIO EMILIA
2026-01,REG,S05951,S05811,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,0.0,0.0,1.6,1.7999999999999998,LUGO,RAVENNA
2026-01,REG,S05960,S05023,10,10,0,0,0,0,4,0,6,0,0,0,0,0,2,14,-12,-1.2,-1.5,1.0,1.0,GUASTALLA,REGGIO EMILIA
2026-01,REG,S05960,S05192,14,14,0,0,0,0,12,0,2,0,0,0,0,0,12,2,10,0.7142857142857143,0.0,2.0,2.6999999999999993,GUASTALLA,REGGIO S.LAZZARO
2026-01,REG,S05975,S05043,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,BAZZANO (FER),BOLOGNA CENTRALE
2026-01,REG,S06000,S04534,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,2,-2,-1.0,-1.0,-0.19999999999999996,-0.10000000000000009,LA SPEZIA CENTRALE,GENOVA VOLTRI
2026-01,REG,S06000,S04700,2,2,0,0,0,0,1,0,1,0,0,0,0,0,3,1,2,1.0,1.0,2.6,2.8,LA SPEZIA CENTRALE,GENOVA PIAZZA PRINCIPE
2026-01,REG,S06000,S04702,12,12,0,0,0,0,2,2,8,2,2,0,0,0,27,28,-1,-0.08333333333333333,-2.0,10.300000000000002,11.0,LA SPEZIA CENTRALE,GENOVA BRIGNOLE
2026-01,REG,S06000,S04725,24,24,0,0,0,0,6,1,17,1,0,0,0,0,18,71,-53,-2.2083333333333335,-3.5,3.3999999999999986,4.0,LA SPEZIA CENTRALE,SESTRI LEVANTE
2026-01,REG,S06000,S04801,2,2,0,0,0,0,1,1,0,1,0,0,0,0,7,0,7,3.5,3.5,6.3,6.6499999999999995,LA SPEZIA CENTRALE,SAVONA
2026-01,REG,S06000,S05014,26,26,0,0,0,0,8,4,14,4,2,2,0,0,70,32,38,1.4615384615384615,-1.0,6.5,14.75,LA SPEZIA CENTRALE,PARMA
2026-01,REG,S06000,S06007,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,LA SPEZIA CENTRALE,SARZANA
2026-01,REG,S06000,S06163,6,6,0,0,0,0,5,0,1,0,0,0,0,0,11,1,10,1.6666666666666667,2.0,3.0,3.0,LA SPEZIA CENTRALE,PONTREMOLI
2026-01,REG,S06000,S06421,15,15,0,0,0,0,4,3,8,3,1,1,1,0,59,17,42,2.8,-1.0,5.6,16.199999999999964,LA SPEZIA CENTRALE,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06000,S06500,28,28,0,0,0,0,10,6,12,6,2,0,0,0,73,34,39,1.3928571428571428,0.5,5.900000000000002,9.299999999999997,LA SPEZIA CENTRALE,PISA CENTRALE
2026-01,REG,S06000,S06725,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,2,-1,-0.5,-0.5,0.7000000000000001,0.8499999999999999,LA SPEZIA CENTRALE,LIVORNO CENTRALE
2026-01,REG,S06007,S04801,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.8,1.9,SARZANA,SAVONA
2026-01,REG,S06007,S06000,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-2,-1.0,-1.0,-1.0,-1.0,SARZANA,LA SPEZIA CENTRALE
2026-01,REG,S06007,S06421,1,1,0,0,0,0,0,1,0,1,0,0,0,0,9,0,9,9.0,9.0,9.0,9.0,SARZANA,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06009,S06000,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4,1,3,1.5,1.5,3.5,3.75,MASSA CENTRO,LA SPEZIA CENTRALE
2026-01,REG,S06009,S06500,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-5,-2.5,-2.5,-1.2999999999999998,-1.1500000000000001,MASSA CENTRO,PISA CENTRALE
2026-01,REG,S06013,S06325,6,6,0,0,0,0,3,1,2,1,0,0,0,0,7,4,3,0.5,0.5,3.0,4.0,AULLA LUNIGIANA,PIAZZA AL SERCHIO
2026-01,REG,S06013,S06404,8,8,0,0,0,0,4,0,4,0,0,0,0,0,7,9,-2,-0.25,0.0,2.3,2.6499999999999995,AULLA LUNIGIANA,LUCCA
2026-01,REG,S06013,S06500,8,8,0,0,0,0,3,1,4,1,0,0,0,0,13,7,6,0.75,0.5,4.3,4.6499999999999995,AULLA LUNIGIANA,PISA CENTRALE
2026-01,REG,S06031,S06039,6,6,0,0,0,0,6,0,0,0,0,0,0,0,9,0,9,1.5,1.5,2.0,2.0,CAMPIGLIA MARITTIMA,GROSSETO
2026-01,REG,S06031,S06500,2,2,0,0,0,0,1,1,0,1,0,0,0,0,5,0,5,2.5,2.5,4.5,4.75,CAMPIGLIA MARITTIMA,PISA CENTRALE
2026-01,REG,S06031,S06775,6,6,0,0,0,0,4,0,2,0,0,0,0,0,0,5,-5,-0.8333333333333334,0.0,0.0,0.0,CAMPIGLIA MARITTIMA,PIOMBINO MARITTIMA
2026-01,REG,S06039,S06031,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,3,-3,-1.5,-1.5,-0.29999999999999993,-0.15000000000000013,GROSSETO,CAMPIGLIA MARITTIMA
2026-01,REG,S06039,S06421,10,10,0,0,0,0,4,1,5,1,0,0,0,0,12,10,2,0.2,-1.0,2.6999999999999975,5.8499999999999925,GROSSETO,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06039,S06500,10,10,0,0,0,0,0,1,9,1,0,0,0,0,6,33,-27,-2.7,-3.0,-0.3000000000000025,2.8499999999999925,GROSSETO,PISA CENTRALE
2026-01,REG,S06039,S06725,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,13,-13,-6.5,-6.5,-6.1,-6.05,GROSSETO,LIVORNO CENTRALE
2026-01,REG,S06039,S06809,6,6,0,0,0,0,2,0,4,0,0,0,0,0,6,9,-3,-0.5,-1.5,3.0,3.0,GROSSETO,SIENA
2026-01,REG,S06039,S08004,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,8,-8,-4.0,-4.0,-4.0,-4.0,GROSSETO,ORBETELLO-MONTE ARGENTARIO
2026-01,REG,S06039,S08409,8,8,0,0,0,0,3,2,3,2,1,1,1,0,65,7,58,7.25,0.0,22.199999999999992,37.59999999999998,GROSSETO,ROMA TERMINI
2026-01,REG,S06040,S06404,16,16,0,0,0,0,4,2,10,2,0,0,0,0,18,35,-17,-1.0625,-1.0,4.5,5.0,VIAREGGIO,LUCCA
2026-01,REG,S06040,S06421,30,30,0,0,0,0,11,5,14,5,3,2,0,0,79,27,52,1.7333333333333334,0.0,9.200000000000003,15.399999999999977,VIAREGGIO,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06040,S06500,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,3,-3,-1.5,-1.5,-0.29999999999999993,-0.15000000000000013,VIAREGGIO,PISA CENTRALE
2026-01,REG,S06161,S05014,4,4,0,0,0,0,1,1,2,1,0,0,0,0,7,2,5,1.25,0.0,4.500000000000001,5.249999999999998,BORGO VAL DI TARO,PARMA
2026-01,REG,S06161,S06000,2,2,0,0,0,0,0,2,0,2,1,0,0,0,15,0,15,7.5,7.5,9.5,9.75,BORGO VAL DI TARO,LA SPEZIA CENTRALE
2026-01,REG,S06161,S06421,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.9,1.95,BORGO VAL DI TARO,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06161,S06500,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,9,-9,-4.5,-4.5,-4.1,-4.05,BORGO VAL DI TARO,PISA CENTRALE
2026-01,REG,S06163,S05014,8,8,0,0,0,0,3,1,4,1,0,0,0,0,7,10,-3,-0.375,-0.5,2.8999999999999995,3.9499999999999984,PONTREMOLI,PARMA
2026-01,REG,S06163,S06000,4,4,0,0,0,0,3,1,0,1,0,0,0,0,10,0,10,2.5,2.0,5.1000000000000005,5.549999999999999,PONTREMOLI,LA SPEZIA CENTRALE
2026-01,REG,S06163,S06500,2,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0.5,0.5,0.9,0.95,PONTREMOLI,PISA CENTRALE
2026-01,REG,S06227,S06404,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,MINUCCIANO-PIEVE-CASOLA,LUCCA
2026-01,REG,S06227,S06500,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,MINUCCIANO-PIEVE-CASOLA,PISA CENTRALE
2026-01,REG,S06325,S06013,8,8,0,0,0,0,4,1,3,1,0,0,0,0,11,4,7,0.875,0.5,3.1999999999999993,4.599999999999998,PIAZZA AL SERCHIO,AULLA LUNIGIANA
2026-01,REG,S06325,S06404,2,2,0,0,0,0,1,1,0,1,0,0,0,0,6,0,6,3.0,3.0,4.6,4.8,PIAZZA AL SERCHIO,LUCCA
2026-01,REG,S06325,S06500,4,4,0,0,0,0,3,0,1,0,0,0,0,0,3,1,2,0.5,0.5,1.7000000000000002,1.8499999999999996,PIAZZA AL SERCHIO,PISA CENTRALE
2026-01,REG,S06404,S06013,6,6,0,0,0,0,3,0,3,0,0,0,0,0,5,11,-6,-1.0,0.0,2.0,2.5,LUCCA,AULLA LUNIGIANA
2026-01,REG,S06404,S06040,14,14,0,0,0,0,9,2,3,2,0,0,0,0,26,13,13,0.9285714285714286,1.0,5.400000000000002,6.699999999999999,LUCCA,VIAREGGIO
2026-01,REG,S06404,S06227,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-2.0,-2.0,LUCCA,MINUCCIANO-PIEVE-CASOLA
2026-01,REG,S06404,S06325,10,10,0,0,0,0,6,0,4,0,0,0,0,0,13,9,4,0.4,0.5,3.0999999999999996,3.549999999999999,LUCCA,PIAZZA AL SERCHIO
2026-01,REG,S06404,S06421,10,10,0,0,0,0,5,1,4,1,1,1,0,0,26,6,20,2.0,0.0,3.199999999999992,13.099999999999977,LUCCA,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06404,S06500,36,36,0,0,0,0,23,1,12,1,0,0,0,0,42,20,22,0.6111111111111112,1.0,2.5,3.25,LUCCA,PISA CENTRALE
2026-01,REG,S06404,S06506,2,2,0,0,0,0,2,0,0,0,0,0,0,0,5,0,5,2.5,2.5,2.9,2.95,LUCCA,PONTEDERA CASCIANA TERME
2026-01,REG,S06404,S06725,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.0,1.0,LUCCA,LIVORNO CENTRALE
2026-01,REG,S06409,S06421,12,12,0,0,0,0,7,2,3,2,1,0,0,0,27,4,23,1.9166666666666667,1.0,5.700000000000001,8.699999999999996,PESCIA,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06411,S06421,22,22,0,0,0,0,11,2,9,2,2,0,0,0,41,20,21,0.9545454545454546,0.5,3.8000000000000043,10.649999999999995,MONTECATINI TERME-MONSUMMANO,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06411,S06900,2,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,6,3.0,3.0,3.8,3.9,MONTECATINI TERME-MONSUMMANO,FIRENZE CAMPO MARTE
2026-01,REG,S06411,S06910,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,4,-3,-1.5,-1.5,0.5000000000000001,0.7499999999999998,MONTECATINI TERME-MONSUMMANO,MONTEVARCHI TERRANUOVA
2026-01,REG,S06414,S05110,12,12,0,0,0,0,6,0,6,0,0,0,0,0,9,17,-8,-0.6666666666666666,-0.5,1.9000000000000004,2.4499999999999993,PISTOIA,PORRETTA TERME
2026-01,REG,S06414,S06421,22,22,0,0,0,0,14,2,6,2,0,0,0,0,30,9,21,0.9545454545454546,1.0,4.0,4.949999999999999,PISTOIA,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06414,S06910,6,6,0,0,0,0,3,1,2,1,0,0,0,0,12,5,7,1.1666666666666667,1.5,4.5,4.75,PISTOIA,MONTEVARCHI TERRANUOVA
2026-01,REG,S06414,S06915,2,2,0,0,0,0,1,1,0,1,1,1,1,0,31,0,31,15.5,15.5,27.1,28.549999999999997,PISTOIA,AREZZO
2026-01,REG,S06416,S05043,26,26,0,0,0,0,3,5,18,5,2,2,0,0,82,67,15,0.5769230769230769,-2.5,8.5,17.25,PRATO CENTRALE,BOLOGNA CENTRALE
2026-01,REG,S06416,S05136,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,2.0,2.0,2.0,2.0,PRATO CENTRALE,VAIANO
2026-01,REG,S06416,S06421,2,2,0,0,0,0,1,1,0,1,0,0,0,0,10,0,10,5.0,5.0,7.4,7.699999999999999,PRATO CENTRALE,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06416,S06900,4,4,0,0,0,0,2,2,0,2,0,0,0,0,20,0,20,5.0,4.5,7.1000000000000005,7.549999999999999,PRATO CENTRALE,FIRENZE CAMPO MARTE
2026-01,REG,S06416,S06910,6,6,0,0,0,0,2,1,3,1,1,1,0,0,22,7,15,2.5,-0.5,11.0,14.5,PRATO CENTRALE,MONTEVARCHI TERRANUOVA
2026-01,REG,S06416,S06925,2,2,0,0,0,0,1,1,0,1,1,0,0,0,15,0,15,7.5,7.5,10.3,10.65,PRATO CENTRALE,CHIUSI-CHIANCIANO TERME
2026-01,REG,S06419,S06510,12,12,0,0,0,0,8,3,1,3,0,0,0,0,38,3,35,2.9166666666666665,2.5,5.9,6.0,FIRENZE CASTELLO,EMPOLI
2026-01,REG,S06420,S06910,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,8,-7,-3.5,-3.5,0.1000000000000002,0.5499999999999996,FIRENZE RIFREDI,MONTEVARCHI TERRANUOVA
2026-01,REG,S06420,S06915,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.0,1.0,FIRENZE RIFREDI,AREZZO
2026-01,REG,S06421,S05043,3,3,0,0,0,0,1,0,2,0,0,0,0,0,1,8,-7,-2.3333333333333335,-4.0,2.220446049250313e-16,0.49999999999999956,FIRENZE SANTA MARIA NOVELLA,BOLOGNA CENTRALE
2026-01,REG,S06421,S05058,12,12,0,0,0,0,9,0,3,0,0,0,0,0,6,7,-1,-0.08333333333333333,0.0,1.0,1.4499999999999993,FIRENZE SANTA MARIA NOVELLA,FAENZA
2026-01,REG,S06421,S06000,14,14,0,0,0,0,9,2,3,2,2,1,0,0,39,5,34,2.4285714285714284,1.0,10.400000000000013,14.7,FIRENZE SANTA MARIA NOVELLA,LA SPEZIA CENTRALE
2026-01,REG,S06421,S06031,2,2,0,0,0,0,0,1,1,1,0,0,0,0,6,5,1,0.5,0.5,4.9,5.449999999999999,FIRENZE SANTA MARIA NOVELLA,CAMPIGLIA MARITTIMA
2026-01,REG,S06421,S06039,4,4,0,0,0,0,2,0,2,0,0,0,0,0,3,10,-7,-1.75,-1.0,1.7000000000000002,1.8499999999999996,FIRENZE SANTA MARIA NOVELLA,GROSSETO
2026-01,REG,S06421,S06040,30,30,0,0,0,0,5,3,22,3,1,0,0,0,32,66,-34,-1.1333333333333333,-2.0,3.3000000000000043,6.549999999999997,FIRENZE SANTA MARIA NOVELLA,VIAREGGIO
2026-01,REG,S06421,S06161,4,4,0,0,0,0,1,1,2,1,1,1,1,0,52,7,45,11.25,1.0,34.80000000000001,41.399999999999984,FIRENZE SANTA MARIA NOVELLA,BORGO VAL DI TARO
2026-01,REG,S06421,S06404,6,6,0,0,0,0,2,1,3,1,0,0,0,0,10,6,4,0.6666666666666666,0.5,4.0,4.5,FIRENZE SANTA MARIA NOVELLA,LUCCA
2026-01,REG,S06421,S06409,12,12,0,0,0,0,5,0,7,0,0,0,0,0,12,18,-6,-0.5,-1.0,2.9000000000000004,3.4499999999999993,FIRENZE SANTA MARIA NOVELLA,PESCIA
2026-01,REG,S06421,S06411,24,24,0,0,0,0,10,1,13,1,0,0,0,0,26,32,-6,-0.25,-1.0,4.0,4.0,FIRENZE SANTA MARIA NOVELLA,MONTECATINI TERME-MONSUMMANO
2026-01,REG,S06421,S06414,17,17,0,0,0,0,9,3,5,3,1,1,0,0,52,12,40,2.3529411764705883,1.0,6.200000000000001,10.99999999999999,FIRENZE SANTA MARIA NOVELLA,PISTOIA
2026-01,REG,S06421,S06500,36,36,0,0,0,0,10,15,11,15,6,3,1,0,190,18,172,4.777777777777778,2.5,10.5,22.5,FIRENZE SANTA MARIA NOVELLA,PISA CENTRALE
2026-01,REG,S06421,S06510,13,13,0,0,0,0,8,1,4,1,1,1,0,0,39,10,29,2.230769230769231,2.0,4.0,10.799999999999976,FIRENZE SANTA MARIA NOVELLA,EMPOLI
2026-01,REG,S06421,S06604,47,47,0,0,0,0,22,3,22,3,1,1,0,0,68,57,11,0.23404255319148937,0.0,3.0,4.3999999999999915,FIRENZE SANTA MARIA NOVELLA,BORGO S.LORENZO
2026-01,REG,S06421,S06725,44,44,0,0,0,0,20,6,18,6,1,1,1,0,96,41,55,1.25,1.0,5.0,5.850000000000001,FIRENZE SANTA MARIA NOVELLA,LIVORNO CENTRALE
2026-01,REG,S06421,S06775,2,2,0,0,0,0,1,1,0,1,0,0,0,0,8,0,8,4.0,4.0,7.2,7.6,FIRENZE SANTA MARIA NOVELLA,PIOMBINO MARITTIMA
2026-01,REG,S06421,S06809,26,26,0,0,0,0,10,1,15,1,0,0,0,0,19,40,-21,-0.8076923076923077,-1.5,3.5,4.0,FIRENZE SANTA MARIA NOVELLA,SIENA
2026-01,REG,S06421,S06904,6,6,0,0,0,0,1,2,3,2,0,0,0,0,17,20,-3,-0.5,0.0,7.0,8.0,FIRENZE SANTA MARIA NOVELLA,PONTASSIEVE
2026-01,REG,S06421,S06915,35,35,0,0,0,0,20,3,12,3,1,1,0,0,67,40,27,0.7714285714285715,1.0,4.0,7.599999999999994,FIRENZE SANTA MARIA NOVELLA,AREZZO
2026-01,REG,S06421,S06922,2,2,0,0,0,0,1,0,1,0,0,0,0,0,4,3,1,0.5,0.5,3.3000000000000003,3.6499999999999995,FIRENZE SANTA MARIA NOVELLA,TERONTOLA CORTONA
2026-01,REG,S06421,S06925,16,16,0,0,0,0,6,3,7,3,0,0,0,0,29,17,12,0.75,0.5,5.5,6.25,FIRENZE SANTA MARIA NOVELLA,CHIUSI-CHIANCIANO TERME
2026-01,REG,S06421,S07217,9,9,0,0,0,0,5,4,0,4,1,0,0,0,46,0,46,5.111111111111111,4.0,7.800000000000001,9.399999999999999,FIRENZE SANTA MARIA NOVELLA,FOLIGNO
2026-01,REG,S06421,S07221,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,0.0,0.8,0.8999999999999999,FIRENZE SANTA MARIA NOVELLA,SPOLETO
2026-01,REG,S06421,S08004,2,2,0,0,0,0,1,0,1,0,0,0,0,0,1,2,-1,-0.5,-0.5,0.7000000000000001,0.8499999999999999,FIRENZE SANTA MARIA NOVELLA,ORBETELLO-MONTE ARGENTARIO
2026-01,REG,S06421,S08209,4,4,0,0,0,0,0,2,2,2,1,0,0,0,16,7,9,2.25,2.0,8.8,9.399999999999999,FIRENZE SANTA MARIA NOVELLA,ORTE
2026-01,REG,S06421,S08217,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,1.9,1.95,FIRENZE SANTA MARIA NOVELLA,ROMA TIBURTINA
2026-01,REG,S06421,S08409,8,8,0,0,0,0,3,2,3,2,0,0,0,0,15,14,1,0.125,0.0,5.6,6.299999999999999,FIRENZE SANTA MARIA NOVELLA,ROMA TERMINI
2026-01,REG,S06500,S01700,2,2,0,0,0,0,0,1,1,1,0,0,0,0,5,1,4,2.0,2.0,4.4,4.699999999999999,PISA CENTRALE,MILANO CENTRALE
2026-01,REG,S06500,S06000,27,27,0,0,0,0,17,6,4,6,2,2,1,0,126,11,115,4.2592592592592595,2.0,6.400000000000002,20.999999999999986,PISA CENTRALE,LA SPEZIA CENTRALE
2026-01,REG,S06500,S06007,1,1,0,0,0,0,0,1,0,1,0,0,0,0,8,0,8,8.0,8.0,8.0,8.0,PISA CENTRALE,SARZANA
2026-01,REG,S06500,S06009,2,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,1.5,1.5,2.7,2.8499999999999996,PISA CENTRALE,MASSA CENTRO
2026-01,REG,S06500,S06013,8,8,0,0,0,0,3,0,5,0,0,0,0,0,6,9,-3,-0.375,-1.5,1.8999999999999995,2.9499999999999984,PISA CENTRALE,AULLA LUNIGIANA
2026-01,REG,S06500,S06031,6,6,0,0,0,0,4,0,2,0,0,0,0,0,8,5,3,0.5,1.5,2.5,2.75,PISA CENTRALE,CAMPIGLIA MARITTIMA
2026-01,REG,S06500,S06039,10,10,0,0,0,0,3,0,7,0,0,0,0,0,3,34,-31,-3.1,-1.0,0.29999999999999893,1.6499999999999968,PISA CENTRALE,GROSSETO
2026-01,REG,S06500,S06040,4,4,0,0,0,0,4,0,0,0,0,0,0,0,6,0,6,1.5,1.5,2.7,2.8499999999999996,PISA CENTRALE,VIAREGGIO
2026-01,REG,S06500,S06161,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,PISA CENTRALE,BORGO VAL DI TARO
2026-01,REG,S06500,S06163,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,6,-6,-3.0,-3.0,-3.0,-3.0,PISA CENTRALE,PONTREMOLI
2026-01,REG,S06500,S06325,2,2,0,0,0,0,1,1,0,1,0,0,0,0,6,0,6,3.0,3.0,4.6,4.8,PISA CENTRALE,PIAZZA AL SERCHIO
2026-01,REG,S06500,S06404,42,42,0,0,0,0,16,5,21,5,0,0,0,0,51,33,18,0.42857142857142855,-0.5,4.899999999999999,5.0,PISA CENTRALE,LUCCA
2026-01,REG,S06500,S06421,30,30,0,0,0,0,15,4,11,4,2,1,1,0,98,19,79,2.6333333333333333,1.0,5.400000000000006,11.199999999999989,PISA CENTRALE,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06500,S06506,8,8,0,0,0,0,6,1,1,1,0,0,0,0,18,1,17,2.125,2.0,4.3,4.6499999999999995,PISA CENTRALE,PONTEDERA CASCIANA TERME
2026-01,REG,S06500,S06510,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,PISA CENTRALE,EMPOLI
2026-01,REG,S06500,S06725,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,5,-5,-2.5,-2.5,-1.2999999999999998,-1.1500000000000001,PISA CENTRALE,LIVORNO CENTRALE
2026-01,REG,S06500,S06775,4,4,0,0,0,0,1,1,2,1,1,0,0,0,12,5,7,1.75,-1.0,8.400000000000002,10.199999999999996,PISA CENTRALE,PIOMBINO MARITTIMA
2026-01,REG,S06500,S08409,11,11,0,0,0,0,3,0,8,0,0,0,0,0,1,14,-13,-1.1818181818181819,-1.0,0.0,0.5,PISA CENTRALE,ROMA TERMINI
2026-01,REG,S06506,S06500,10,10,0,0,0,0,9,1,0,1,0,0,0,0,23,0,23,2.3,2.0,4.199999999999999,5.099999999999998,PONTEDERA CASCIANA TERME,PISA CENTRALE
2026-01,REG,S06506,S06725,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.8,1.9,PONTEDERA CASCIANA TERME,LIVORNO CENTRALE
2026-01,REG,S06510,S06419,12,12,0,0,0,0,8,1,3,1,0,0,0,0,20,4,16,1.3333333333333333,1.5,3.0,3.8999999999999986,EMPOLI,FIRENZE CASTELLO
2026-01,REG,S06510,S06421,6,6,0,0,0,0,4,0,2,0,0,0,0,0,5,4,1,0.16666666666666666,0.5,2.0,2.5,EMPOLI,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06510,S06500,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,5,-3,-1.5,-1.5,1.3000000000000003,1.6499999999999997,EMPOLI,PISA CENTRALE
2026-01,REG,S06510,S06809,27,27,0,0,0,0,10,1,16,1,0,0,0,0,22,39,-17,-0.6296296296296297,-1.0,3.0,3.6999999999999993,EMPOLI,SIENA
2026-01,REG,S06510,S06925,2,2,0,0,0,0,2,0,0,0,0,0,0,0,6,0,6,3.0,3.0,3.8,3.9,EMPOLI,CHIUSI-CHIANCIANO TERME
2026-01,REG,S06603,S06900,2,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,4,2.0,2.0,2.0,2.0,S.PIERO A SIEVE,FIRENZE CAMPO MARTE
2026-01,REG,S06604,S05058,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,11,-11,-2.75,-2.5,-2.0,-2.0,BORGO S.LORENZO,FAENZA
2026-01,REG,S06604,S06420,2,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,0.5,0.5,1.7000000000000002,1.8499999999999999,BORGO S.LORENZO,FIRENZE RIFREDI
2026-01,REG,S06604,S06421,44,44,0,0,0,0,17,4,23,4,3,0,0,0,66,51,15,0.3409090909090909,-1.0,3.0,9.250000000000007,BORGO S.LORENZO,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06604,S06900,10,10,0,0,0,0,8,0,2,0,0,0,0,0,13,2,11,1.1,1.5,3.0,3.0,BORGO S.LORENZO,FIRENZE CAMPO MARTE
2026-01,REG,S06604,S06904,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-2,-1.0,-1.0,-1.0,-1.0,BORGO S.LORENZO,PONTASSIEVE
2026-01,REG,S06610,S06421,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,-1,-0.5,-0.5,-0.09999999999999998,-0.050000000000000044,MARRADI-PALAZZUOLO SUL SENIO,FIRENZE SANTA MARIA NOVELLA
2026-01,REG,S06725,S01645,2,2,0,0,0,0,0,2,0,2,1,0,0,0,15,0,15,7.5,7.5,9.5,9.75,LIVORNO CENTRALE,MILANO PORTA GARIBALDI
2026-01,REG,S06725,S06000,4,4,0,0,0,0,1,1,2,1,0,0,0,0,10,5,5,1.25,0.5,5.800000000000001,6.399999999999999,LIVORNO CENTRALE,LA SPEZIA CENTRALE
2026-01,REG,S06725,S06026,2,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,1.0,1.0,1.0,1.0,LIVORNO CENTRALE,CECINA
2026-01,REG,S06725,S06039,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,-4,-2.0,-2.0,-2.0,-2.0,LIVORNO CENTRALE,GROSSETO
