mese,categoria,cod_stazione,in_ritardo,minuti_ritardo_tot,in_orario,cancellate,parzialmente_cancellate,oltre_5,cancellate_tot,oltre_15,minuti_netti_tot,soppresse,minuti_anticipo_tot,effettuate,oltre_60,in_anticipo,oltre_30,corse_osservate,info_mancante,oltre_10,ruolo,nome_stazione,p90,ritardo_mediano,p95,ritardo_medio
2025-10,REG,S01326,555,8408.0,1184,0,0,555,0,104,6551.0,0,1857.0,2645,6,861,32,2645,0,199,nodo,MILANO GRECO PIRELLI,8.0,1.5,12.0,2.5231259604750287
2025-10,REG,S01400,159,2563.0,659,0,0,159,0,12,2452.0,0,111.0,907,0,85,1,907,0,26,nodo,CHIAVENNA,6.0,2.0,7.25,2.7149966642466103
2025-10,REG,S01408,1,20.0,1,0,0,1,0,1,20.0,0,0.0,2,0,0,0,2,0,1,nodo,DERVIO,10.0,10.0,10.0,10.0
2025-10,REG,S01413,1,9.0,0,0,0,1,0,0,6.0,0,3.0,2,0,1,0,2,0,0,nodo,LIERNA,3.0,3.0,3.0,3.0
2025-10,REG,S01415,10,242.0,15,0,0,10,0,4,143.0,0,99.0,48,0,23,3,48,0,8,nodo,MANDELLO DEL LARIO,11.000000000000002,-1.0,30.749999999999947,2.88608695652174
2025-10,REG,S01416,3,59.0,1,0,0,3,0,2,59.0,0,0.0,4,0,0,1,4,0,2,nodo,ABBADIA LARIANA,18.55,14.75,19.025,14.75
2025-10,REG,S01420,279,4177.0,846,0,0,279,0,29,3868.0,0,309.0,1320,0,176,5,1320,0,68,nodo,COLICO,7.0,2.5,9.5,2.979426422124191
2025-10,REG,S01427,2,32.0,2,0,0,2,0,1,32.0,0,0.0,4,0,0,0,4,0,2,nodo,ARDENNO MASINO,12.4,8.0,12.95,8.0
2025-10,REG,S01430,252,4286.0,436,0,0,252,0,60,3908.0,0,378.0,881,5,173,27,881,0,97,nodo,SONDRIO,11.0,2.5,20.5,4.596789465092234
2025-10,REG,S01437,2,42.0,0,0,0,2,0,1,42.0,0,0.0,2,0,0,0,2,0,2,nodo,TRESENDA-APRICA-TEGLIO,21.0,21.0,21.0,21.0
2025-10,REG,S01440,284,4938.0,345,0,0,284,0,97,4345.0,0,593.0,914,6,276,36,914,0,136,nodo,TIRANO,15.5,2.0,25.024999999999977,4.975882352941176
2025-10,REG,S01458,160,1567.0,235,0,0,160,0,2,1486.0,0,81.0,469,0,59,0,469,0,13,nodo,MOLTENO,7.400000000000006,3.0,8.0,3.2435761433286183
2025-10,REG,S01488,1,28.0,15,0,0,1,0,0,-37.0,0,65.0,45,0,29,0,45,0,0,nodo,BESANA,2.0,-1.5,2.924999999999999,-0.8171936758893281
2025-10,REG,S01503,3,90.0,0,0,0,3,0,3,90.0,0,0.0,3,0,0,1,3,0,3,nodo,CALUSCO,30.5,28.5,30.75,28.5
2025-10,REG,S01504,3,64.0,0,0,0,3,0,2,64.0,0,0.0,3,0,0,1,3,0,2,nodo,TERNO,20.65,17.25,21.075,17.25
2025-10,REG,S01511,3,105.0,1,0,0,3,0,2,97.0,0,8.0,7,1,3,1,7,0,2,nodo,CARNATE USMATE,30.350000000000005,1.75,35.175,11.05
2025-10,REG,S01520,1119,15485.0,2430,0,0,1119,0,140,12796.0,0,2689.0,5096,3,1453,42,5096,0,309,nodo,LECCO,7.5,1.5,11.0,2.575680545229561
2025-10,REG,S01524,44,787.0,19,0,0,44,0,23,781.0,0,6.0,67,0,4,6,67,0,32,nodo,CALOLZIOCORTE OLGINATE,23.5,9.25,25.75,11.24372759856631
2025-10,REG,S01525,2,36.0,5,0,0,2,0,0,35.0,0,1.0,8,0,1,0,8,0,2,nodo,CISANO CAPRINO BERGAMASCO,8.200000000000001,7.5,8.35,5.233333333333333
2025-10,REG,S01527,3,139.0,3,0,0,3,0,3,136.0,0,3.0,8,0,2,2,8,0,3,nodo,AMBIVERE MAPELLO,41.55,8.5,47.02499999999999,17.0
2025-10,REG,S01528,577,7855.0,962,0,0,577,0,116,6740.0,0,1115.0,2195,2,604,12,2195,0,216,nodo,PONTE S.PIETRO,10.0,2.0,13.5,3.1514049665961137
2025-10,REG,S01529,693,9972.0,1747,0,0,693,0,93,7539.0,0,2433.0,3782,5,1242,20,3782,0,186,nodo,BERGAMO,6.5,1.0,9.5,2.0475285171102664
2025-10,REG,S01533,0,2.0,1,0,0,0,0,0,2.0,0,0.0,1,0,0,0,1,0,0,nodo,SERIATE,2.0,2.0,2.0,2.0
2025-10,REG,S01535,0,3.0,1,0,0,0,0,0,3.0,0,0.0,1,0,0,0,1,0,0,nodo,MONTELLO GORLAGO,3.0,3.0,3.0,3.0
2025-10,REG,S01600,16,288.0,3,0,0,16,0,9,288.0,0,0.0,23,0,0,2,23,0,12,nodo,VERDELLO DALMINE,25.65,14.0,27.825,15.46111111111111
2025-10,REG,S01601,1,36.0,1,0,0,1,0,1,36.0,0,0.0,2,0,0,1,2,0,1,nodo,TREVIGLIO OVEST,18.0,18.0,18.0,18.0
2025-10,REG,S01605,4,161.0,5,0,0,4,0,3,157.0,0,4.0,11,1,1,1,11,0,3,nodo,CREMA,39.900000000000006,5.5,47.69999999999998,15.7
2025-10,REG,S01630,44,1090.0,73,0,0,44,0,31,983.0,0,107.0,178,0,61,13,178,0,37,nodo,MILANO S.CRISTOFORO,18.250000000000007,1.0,24.774999999999928,5.182948717948718
2025-10,REG,S01631,300,4153.0,469,0,0,300,0,64,2821.0,0,1332.0,1363,2,560,11,1363,0,109,nodo,MILANO PORTA GENOVA,8.5,0.5,13.5,2.1457859466611087
2025-10,REG,S01633,1,10.0,1,0,0,1,0,0,10.0,0,0.0,2,0,0,0,2,0,0,nodo,MILANO PORTA VITTORIA,7.4,5.0,7.699999999999999,5.0
2025-10,REG,S01640,112,2581.0,103,0,0,112,0,45,2401.0,0,180.0,324,8,99,17,324,0,60,nodo,MILANO CERTOSA,14.9,1.5,29.899999999999803,6.48907894736842
2025-10,REG,S01642,698,9059.0,1051,0,0,698,0,105,6831.0,0,2228.0,3036,2,1176,18,3036,0,260,nodo,MILANO BOVISA POLITECNICO,9.0,0.5,12.0,2.307815606780575
2025-10,REG,S01645,2705,40690.0,4055,0,0,2705,0,612,34679.0,0,6011.0,9728,23,2692,159,9728,0,1053,nodo,MILANO PORTA GARIBALDI,10.5,2.0,16.5,3.672017708809769
2025-10,REG,S01700,3307,49711.0,4638,0,0,3307,0,733,43015.0,0,6696.0,11060,36,2913,226,11060,0,1344,nodo,MILANO CENTRALE,11.0,2.0,17.5,3.956370108597081
2025-10,REG,S01701,82,1690.0,110,0,0,82,0,28,1644.0,0,46.0,228,3,27,16,228,0,38,nodo,MILANO LAMBRATE,22.8,3.5,39.224999999999966,7.456962765069295
2025-10,REG,S01703,348,4836.0,660,0,0,348,0,52,4018.0,0,818.0,1524,2,492,15,1524,0,127,nodo,PIOLTELLO LIMITO,8.5,1.5,12.050000000000013,2.6758982821193538
2025-10,REG,S01708,796,12288.0,1655,0,0,796,0,141,7463.0,0,4825.0,4476,11,1919,53,4476,0,279,nodo,TREVIGLIO,7.0,0.0,11.0,1.6991158830413473
2025-10,REG,S01714,1,38.0,1,0,0,1,0,1,38.0,0,0.0,2,0,0,1,2,0,1,nodo,ROVATO,19.0,19.0,19.0,19.0
2025-10,REG,S01717,1325,19595.0,2693,0,0,1325,0,236,14669.0,0,4926.0,5845,13,1734,68,5845,0,426,nodo,BRESCIA,7.5,1.5,12.5,2.5695816156572966
2025-10,REG,S01736,1,34.0,0,0,0,1,0,1,33.0,0,1.0,2,0,1,1,2,0,1,nodo,VEDANO OLONA,30.5,16.5,32.25,16.5
2025-10,REG,S01747,298,4039.0,685,0,0,298,0,46,3928.0,0,111.0,1061,0,78,7,1061,0,89,nodo,LAVENO MOMBELLO LAGO,9.0,2.5,13.375,3.709961236174829
2025-10,REG,S01763,14,226.0,50,0,0,14,0,3,223.0,0,3.0,66,0,2,0,66,0,5,nodo,COMO CAMERLATA (FNM),8.800000000000002,2.5,10.9,3.4221435793731043
2025-10,REG,S01765,569,6978.0,885,0,0,569,0,74,6848.0,0,130.0,1541,0,87,5,1541,0,185,nodo,COMO LAGO,10.5,3.0,14.0,4.450939335825197
2025-10,REG,S01807,243,3559.0,546,0,0,243,0,43,3067.0,0,492.0,1080,2,271,18,1080,0,84,nodo,VOGHERA,8.5,1.0,12.0,2.897513440860215
2025-10,REG,S01810,21,294.0,21,0,0,21,0,3,288.0,0,6.0,47,1,5,2,47,0,7,nodo,TORTONA,13.050000000000002,4.5,21.17499999999999,6.21195652173913
2025-10,REG,S01820,613,7727.0,755,0,0,613,0,82,7454.0,0,273.0,1617,2,165,14,1617,0,198,nodo,MILANO ROGOREDO,10.69999999999999,3.5,15.099999999999966,4.868396682509635
2025-10,REG,S01822,266,2989.0,367,0,0,266,0,20,1889.0,0,1100.0,1327,0,635,6,1327,0,69,nodo,MELEGNANO,5.900000000000034,0.5,8.199999999999989,1.4867273699792265
2025-10,REG,S01824,5,98.0,0,0,0,5,0,4,98.0,0,0.0,5,0,0,1,5,0,5,nodo,TAVAZZANO,19.0,15.25,19.75,16.375
2025-10,REG,S01825,410,5163.0,966,0,0,410,0,39,4276.0,0,887.0,2022,1,586,3,2022,0,118,nodo,LODI,7.0,1.0,10.0,2.1994841786725243
2025-10,REG,S01827,2,48.0,1,0,0,2,0,1,47.0,0,1.0,4,0,1,1,4,0,1,nodo,CASALPUSTERLENGO,18.35,11.75,19.175,11.75
2025-10,REG,S01828,197,2432.0,282,0,0,197,0,19,1597.0,0,835.0,844,1,342,4,844,0,56,nodo,CODOGNO,7.5,1.0,10.024999999999974,1.9778909747206688
2025-10,REG,S01850,2,39.0,0,0,0,2,0,1,39.0,0,0.0,2,0,0,1,2,0,1,nodo,CASALMAGGIORE,19.5,19.5,19.5,19.5
2025-10,REG,S01852,1,45.0,1,0,0,1,0,1,45.0,0,0.0,2,0,0,1,2,0,1,nodo,COLORNO,22.5,22.5,22.5,22.5
2025-10,REG,S01860,1306,17180.0,1977,0,0,1306,0,161,14844.0,0,2336.0,4521,10,1097,40,4521,0,450,nodo,PAVIA,9.5,2.0,13.0,3.389442935598604
2025-10,REG,S01864,8,98.0,13,0,0,8,0,0,91.0,0,7.0,29,0,5,0,29,0,3,nodo,BELGIOIOSO,3.900000000000002,0.5,4.899999999999999,0.8600000000000001
2025-10,REG,S01865,7,86.0,17,0,0,7,0,0,83.0,0,3.0,30,0,2,0,30,0,1,nodo,CORTEOLONA,4.800000000000001,3.0,5.0,3.1
2025-10,REG,S01900,5,115.0,0,0,0,5,0,4,113.0,0,2.0,6,0,1,1,6,0,5,nodo,S.ZENO FOLZANO,27.3,24.5,27.649999999999995,18.833333333333336
2025-10,REG,S01901,0,0.0,0,0,0,0,0,0,0.0,0,0.0,2,0,0,0,2,0,0,nodo,BAGNOLO MELLA,0.0,0.0,0.0,0.0
2025-10,REG,S01903,2,75.0,40,0,0,2,0,0,38.0,0,37.0,58,0,16,0,58,0,0,nodo,VEROLANUOVA,3.0500000000000007,1.0,3.8249999999999993,0.6535714285714285
2025-10,REG,S01905,2,20.0,0,0,0,2,0,0,20.0,0,0.0,2,0,0,0,2,0,1,nodo,OLMENETA,10.0,10.0,10.0,10.0
2025-10,REG,S01915,743,12472.0,1406,0,0,743,0,156,10239.0,0,2233.0,3201,16,968,63,3201,0,257,nodo,CREMONA,8.0,2.0,14.5,3.290314771172079
2025-10,REG,S01919,55,791.0,53,0,0,55,0,15,613.0,0,178.0,161,0,46,3,161,0,26,nodo,PIADENA,13.4,3.5,21.099999999999945,4.601533580116341
2025-10,REG,S01920,297,4642.0,345,0,0,297,0,78,4345.0,0,297.0,817,2,167,24,817,0,141,nodo,BOZZOLO,14.400000000000006,3.0,22.32499999999999,5.370558251537117
2025-10,REG,S01925,460,5700.0,730,0,0,460,0,38,5637.0,0,63.0,1301,1,47,6,1301,0,125,nodo,SEVESO,9.5,3.5,12.399999999999975,4.555510513652056
2025-10,REG,S01933,1361,18807.0,3663,0,0,1361,0,159,17859.0,0,948.0,5737,5,632,35,5737,0,365,nodo,SARONNO,8.0,2.0,11.0,3.1581656734781443
2025-10,REG,S01945,132,1787.0,252,0,0,132,0,20,1659.0,0,128.0,503,0,112,3,503,0,47,nodo,STRADELLA,9.0,2.0,12.149999999999975,3.344758064516129
2025-10,REG,S01948,1,14.0,2,0,0,1,0,0,14.0,0,0.0,3,0,0,0,3,0,0,nodo,CASTEL S.GIOVANNI,5.3,4.5,5.400000000000001,4.5
2025-10,REG,S01960,0,2.0,2,0,0,0,0,0,2.0,0,0.0,3,0,0,0,3,0,0,nodo,CASTELVETRO,1.0,1.0,1.0,1.0
2025-10,REG,S01963,2,33.0,2,0,0,2,0,1,29.0,0,4.0,6,0,2,0,6,0,1,nodo,BUSSETO,11.6,0.0,13.050000000000002,4.833333333333334
2025-10,REG,S02001,255,3975.0,343,0,0,255,0,52,2357.0,0,1618.0,1154,2,551,18,1154,0,115,nodo,BRENNERO,8.5,0.5,15.0,2.042370108227994
2025-10,REG,S02006,7,338.0,3,0,0,7,0,6,334.0,0,4.0,11,2,1,5,11,0,6,nodo,VIPITENO-VAL DI VIZZE,58.75,19.75,72.125,31.35
2025-10,REG,S02011,34,483.0,100,0,0,34,0,7,260.0,0,223.0,218,0,84,0,218,0,9,nodo,FORTEZZA,7.700000000000003,0.5,8.849999999999994,1.183463837669445
2025-10,REG,S02026,472,7333.0,933,0,0,472,0,84,3183.0,0,4150.0,2574,8,1132,28,2574,0,169,nodo,BOLZANO,7.5,0.5,11.0,1.2571574623062485
2025-10,REG,S02035,0,4.0,1,0,0,0,0,0,4.0,0,0.0,1,0,0,0,1,0,0,nodo,MEZZOCORONA,4.0,4.0,4.0,4.0
2025-10,REG,S02038,98,1794.0,247,0,0,98,0,17,896.0,0,898.0,691,5,328,7,691,0,24,nodo,TRENTO,5.5,0.0,8.099999999999994,1.408065430829759
2025-10,REG,S02044,32,425.0,72,0,0,32,0,6,97.0,0,328.0,237,0,128,0,237,0,11,nodo,ROVERETO,5.399999999999999,-0.5,8.84999999999998,0.3832453335316428
2025-10,REG,S02049,48,777.0,102,0,0,48,0,6,-34.0,0,811.0,417,2,256,2,417,0,10,nodo,ALA,5.800000000000011,-1.5,7.0,-0.083743842364532
2025-10,REG,S02140,38,695.0,217,0,0,38,0,7,-1211.0,0,1906.0,935,0,672,0,935,0,12,nodo,SCHIO,2.0,-2.0,3.5,-1.366585427346836
2025-10,REG,S02143,2,54.0,2,0,0,2,0,1,52.0,0,2.0,6,0,2,1,6,0,1,nodo,THIENE,18.6,3.0,20.55,8.666666666666668
2025-10,REG,S02216,299,4040.0,635,0,0,299,0,21,3327.0,0,713.0,1320,1,372,4,1320,0,81,nodo,MERANO,8.0,2.0,9.0,2.5515894513432067
2025-10,REG,S02222,2,59.0,0,0,0,2,0,1,59.0,0,0.0,2,0,0,1,2,0,1,nodo,VILPIANO-NALLES,29.5,29.5,29.5,29.5
2025-10,REG,S02223,0,5.0,2,0,0,0,0,0,5.0,0,0.0,2,0,0,0,2,0,0,nodo,TERLANO-ANDRIANO,2.5,2.5,2.5,2.5
2025-10,REG,S02314,15,337.0,138,0,0,15,0,1,269.0,0,68.0,200,0,46,0,200,0,3,nodo,BORGO VALSUGANA EST,4.0,0.75,5.0,1.347777777777778
2025-10,REG,S02332,1,24.0,0,0,0,1,0,1,23.0,0,1.0,2,0,1,0,2,0,1,nodo,MOZZECANE,11.5,11.5,11.5,11.5
2025-10,REG,S02336,321,5861.0,998,0,0,321,0,66,4122.0,0,1739.0,2110,11,773,21,2110,0,101,nodo,MANTOVA,6.0,0.5,9.324999999999989,1.9715422187125269
2025-10,REG,S02340,57,1038.0,86,0,0,57,0,24,817.0,0,221.0,245,1,84,6,245,0,31,nodo,SUZZARA,13.300000000000004,1.5,19.47499999999998,3.5797748447204967
2025-10,REG,S02346,1,27.0,0,0,0,1,0,1,27.0,0,0.0,1,0,0,0,1,0,1,nodo,ROLO NOVI FABBRICO,27.0,27.0,27.0,27.0
2025-10,REG,S02349,12,261.0,167,0,0,12,0,2,-1142.0,0,1403.0,734,0,548,0,734,0,2,nodo,CARPI,1.0,-2.0,2.0,-1.5721399812308903
2025-10,REG,S02364,2,26.0,1,0,0,2,0,0,26.0,0,0.0,3,0,0,0,3,0,1,nodo,CEREA,10.949999999999998,8.75,11.225,8.75
2025-10,REG,S02366,76,1254.0,139,0,0,76,0,15,1033.0,0,221.0,321,3,98,8,321,0,23,nodo,LEGNAGO,8.0,1.0,13.424999999999995,3.1306564822460774
2025-10,REG,S02373,2,65.0,1,0,0,2,0,1,62.0,0,3.0,4,0,1,1,4,0,1,nodo,LENDINARA,28.700000000000003,15.5,30.35,15.5
2025-10,REG,S02430,961,16150.0,2075,0,0,961,0,205,6661.0,0,9489.0,5614,18,2510,74,5614,0,373,nodo,VERONA PORTA NUOVA,6.5,0.5,11.5,1.2044160880837609
2025-10,REG,S02446,167,2883.0,728,0,0,167,0,26,-627.0,0,3510.0,2264,1,1338,7,2264,0,47,nodo,VICENZA,3.5,-1.0,6.0,-0.287338165298145
2025-10,REG,S02507,1,10.0,1,0,0,1,0,0,10.0,0,0.0,2,0,0,0,2,0,1,nodo,CASTELLO DI GODEGO,5.0,5.0,5.0,5.0
2025-10,REG,S02512,2,10.0,0,0,0,2,0,0,10.0,0,0.0,2,0,0,0,2,0,0,nodo,MAERNE DI MARTELLAGO,5.0,5.0,5.0,5.0
2025-10,REG,S02520,253,5091.0,1398,0,0,253,0,38,3000.0,0,2091.0,2686,5,993,13,2686,0,63,nodo,BASSANO DEL GRAPPA,4.5,1.0,5.5,1.1351729623176463
2025-10,REG,S02525,1,37.0,2,0,0,1,0,1,37.0,0,0.0,3,0,0,1,3,0,1,nodo,CAMPOSAMPIERO,16.85,10.25,17.674999999999997,10.25
2025-10,REG,S02535,1,42.0,0,0,0,1,0,1,40.0,0,2.0,3,0,2,1,3,0,1,nodo,CITTADELLA,18.35,9.75,19.425,9.75
2025-10,REG,S02537,12,294.0,53,0,0,12,0,5,236.0,0,58.0,111,1,42,3,111,0,7,nodo,CASTELFRANCO VENETO,5.75,0.0,13.875,2.112394957983193
2025-10,REG,S02559,44,1026.0,283,0,0,44,0,11,64.0,0,962.0,818,1,473,5,818,0,15,nodo,BELLUNO,2.5,-1.0,5.0,0.0818942618391364
2025-10,REG,S02570,53,1209.0,414,0,0,53,0,7,571.0,0,638.0,805,0,319,4,805,0,13,nodo,MONTEBELLUNA,3.5,0.0,5.5,0.7285494146897338
2025-10,REG,S02581,165,3484.0,1040,0,0,165,0,32,295.0,0,3189.0,2604,2,1336,15,2604,0,52,nodo,PADOVA,3.5,-0.5,5.5,0.1232566295788646
2025-10,REG,S02589,116,2589.0,207,0,0,116,0,48,1808.0,0,781.0,580,6,242,25,580,0,71,nodo,VENEZIA MESTRE,17.050000000000026,0.5,23.349999999999994,3.3686992492722534
2025-10,REG,S02593,1577,27521.0,5116,0,0,1577,0,277,15378.0,0,12143.0,10854,20,3980,104,10854,0,483,nodo,VENEZIA S.LUCIA,5.5,1.0,8.5,1.439768226896959
2025-10,REG,S02661,2,52.0,2,0,0,2,0,1,52.0,0,0.0,4,0,0,1,4,0,1,nodo,CORDOVADO SESTO,21.8,13.0,22.9,13.0
2025-10,REG,S02664,0,8.0,2,0,0,0,0,0,8.0,0,0.0,2,0,0,0,2,0,0,nodo,S.STINO DI LIVENZA,4.0,4.0,4.0,4.0
2025-10,REG,S02703,83,1498.0,324,0,0,83,0,18,678.0,0,820.0,818,1,399,4,818,0,27,nodo,SACILE,4.5,0.0,7.0,0.8307425959127344
2025-10,REG,S02706,119,1977.0,521,0,0,119,0,11,1478.0,0,499.0,860,0,206,0,860,0,19,nodo,CONEGLIANO,5.25,1.5,7.0,1.8013572876774047
2025-10,REG,S02712,224,4429.0,1330,0,0,224,0,31,1375.0,0,3054.0,3142,1,1510,12,3142,0,52,nodo,TREVISO CENTRALE,4.0,-0.5,5.875,0.4505472546088859
2025-10,REG,S02767,1,33.0,11,0,0,1,0,0,30.0,0,3.0,15,0,3,0,15,0,0,nodo,MOTTA DI LIVENZA,3.5500000000000003,2.25,4.275,1.8333333333333333
2025-10,REG,S02830,87,1889.0,505,0,0,87,0,11,1848.0,0,41.0,643,0,39,6,643,0,18,nodo,CASARSA,5.5,2.5,6.775000000000006,2.929214386176412
2025-10,REG,S02832,4,43.0,7,0,0,4,0,0,25.0,0,18.0,23,0,12,0,23,0,1,nodo,BASILIANO,7.400000000000002,-1.0,8.899999999999999,1.0869565217391304
2025-10,REG,S03015,51,1008.0,75,0,0,51,0,21,784.0,0,224.0,217,0,91,11,217,0,30,nodo,TARVISIO BOSCOVERDE,12.75,0.5,27.625,3.620559238483767
2025-10,REG,S03016,104,1729.0,145,0,0,104,0,28,1563.0,0,166.0,353,0,86,14,353,0,48,nodo,CARNIA,13.0,2.5,24.925,4.685369419483669
2025-10,REG,S03019,2,50.0,0,0,0,2,0,2,49.0,0,1.0,3,0,1,1,3,0,2,nodo,GEMONA DEL FRIULI,23.350000000000005,16.75,24.175,16.75
2025-10,REG,S03026,317,5362.0,705,0,0,317,0,78,3331.0,0,2031.0,1909,5,833,27,1909,0,128,nodo,UDINE,7.0,0.0,12.5,1.7986161986161986
2025-10,REG,S03084,35,745.0,143,0,0,35,0,11,303.0,0,442.0,415,1,231,5,415,0,15,nodo,MANIAGO,3.5,-1.0,6.5,0.740399330463893
2025-10,REG,S03087,1,40.0,1,0,0,1,0,1,39.0,0,1.0,3,0,1,1,3,0,1,nodo,AVIANO,17.1,9.5,18.05,9.5
2025-10,REG,S03122,0,8.0,2,0,0,0,0,0,8.0,0,0.0,2,0,0,0,2,0,0,nodo,PALMANOVA,4.0,4.0,4.0,4.0
2025-10,REG,S03200,407,8073.0,1592,0,0,407,0,81,6592.0,0,1481.0,2787,4,702,38,2787,0,138,nodo,PORTOGRUARO CAORLE,6.0,1.5,9.5,2.440417327359138
2025-10,REG,S03202,2,15.0,1,0,0,2,0,0,15.0,0,0.0,3,0,0,0,3,0,0,nodo,LATISANA LIGNANO-BIBIONE,5.849999999999999,5.25,5.925,5.25
2025-10,REG,S03207,0,3.0,1,0,0,0,0,0,3.0,0,0.0,1,0,0,0,1,0,0,nodo,CERVIGNANO-AQUILEIA-GRADO,3.0,3.0,3.0,3.0
2025-10,REG,S03304,13,135.0,29,0,0,13,0,0,110.0,0,25.0,58,0,15,0,58,0,4,nodo,GORIZIA CENTRALE,6.0,1.25,6.625,1.80210918114144
2025-10,REG,S03310,18,408.0,28,0,0,18,0,7,396.0,0,12.0,56,0,10,6,56,0,13,nodo,MONFALCONE,19.1,1.5,24.3,6.665806451612903
2025-10,REG,S03317,613,11163.0,1129,0,0,613,0,182,8077.0,0,3086.0,3098,15,1313,93,3098,0,284,nodo,TRIESTE CENTRALE,8.5,0.5,16.774999999999977,2.650109303671317
2025-10,REG,S03466,27,619.0,49,0,0,27,0,8,513.0,0,106.0,121,1,44,4,121,0,11,nodo,VILLA OPICINA,7.700000000000003,1.5,17.299999999999983,4.32467352042234
2025-10,REG,S04203,75,1387.0,126,0,0,75,0,29,1135.0,0,252.0,317,2,112,11,317,0,37,nodo,NOVI LIGURE,12.0,0.5,18.249999999999982,3.3270449428833486
2025-10,REG,S04207,124,2005.0,236,0,0,124,0,29,-1523.0,0,3528.0,1065,1,681,10,1065,0,62,nodo,ARQUATA SCRIVIA,5.0,-2.5,10.574999999999989,-1.4705663051743358
2025-10,REG,S04211,2,15.0,0,0,0,2,0,0,15.0,0,0.0,2,0,0,0,2,0,0,nodo,RONCO SCRIVIA,7.5,7.5,7.5,7.5
2025-10,REG,S04215,42,623.0,86,0,0,42,0,7,-1186.0,0,1809.0,539,1,397,3,539,0,15,nodo,BUSALLA,3.450000000000003,-3.5,6.5,-2.2614213566307724
2025-10,REG,S04217,1,44.0,1,0,0,1,0,1,44.0,0,0.0,2,0,0,1,2,0,1,nodo,GENOVA PONTEDECIMO,22.0,22.0,22.0,22.0
2025-10,REG,S04220,7,256.0,19,0,0,7,0,4,-27.0,0,283.0,71,2,44,3,71,0,5,nodo,GENOVA SAMPIERDARENA,6.349999999999998,-2.0,19.724999999999973,0.2545289855072463
2025-10,REG,S04501,269,4341.0,591,0,0,269,0,66,3118.0,0,1223.0,1426,3,542,16,1426,0,113,nodo,VENTIMIGLIA,8.0,0.5,13.0,2.183998266192596
2025-10,REG,S04515,16,265.0,18,0,0,16,0,6,262.0,0,3.0,37,0,3,1,37,0,9,nodo,ALASSIO,19.5,5.25,25.625,8.237762237762238
2025-10,REG,S04516,15,247.0,38,0,0,15,0,3,83.0,0,164.0,99,0,46,1,99,0,6,nodo,ALBENGA,5.650000000000002,-1.0,10.0,0.7732843137254901
2025-10,REG,S04523,6,84.0,33,0,0,6,0,1,3.0,0,81.0,74,0,35,0,74,0,1,nodo,IMPERIA,3.25,-1.0,5.274999999999999,0.0760233918128654
2025-10,REG,S04534,208,3008.0,470,0,0,208,0,28,1948.0,0,1060.0,1250,2,543,6,1250,0,68,nodo,GENOVA VOLTRI,6.0,0.0,9.024999999999975,1.5787520128824477
2025-10,REG,S04537,10,393.0,9,0,0,10,0,9,390.0,0,3.0,23,2,3,5,23,0,9,nodo,GENOVA SESTRI PONENTE AEROPORTO,45.0,10.0,60.5,17.727272727272727
2025-10,REG,S04700,149,2821.0,244,0,0,149,0,38,580.0,0,2241.0,881,6,476,17,881,0,65,nodo,GENOVA PIAZZA PRINCIPE,8.0,-1.5,12.324999999999989,0.6752283467904295
2025-10,REG,S04702,841,13437.0,1472,0,0,841,0,153,5255.0,0,8182.0,4352,24,1958,56,4352,0,336,nodo,GENOVA BRIGNOLE,8.0,0.0,12.5,1.2239355253554536
2025-10,REG,S04704,15,293.0,4,0,0,15,0,10,277.0,0,16.0,26,0,7,2,26,0,11,nodo,GENOVA QUARTO DEI MILLE,22.700000000000003,7.5,28.099999999999984,10.653846153846152
2025-10,REG,S04707,151,1862.0,369,0,0,151,0,9,1090.0,0,772.0,961,0,416,1,961,0,40,nodo,GENOVA NERVI,6.5,0.0,8.599999999999994,1.1809512064783985
2025-10,REG,S04714,17,246.0,58,0,0,17,0,2,67.0,0,179.0,134,0,59,1,134,0,3,nodo,RECCO,5.199999999999999,-0.5,7.349999999999998,0.5
2025-10,REG,S04718,0,0.0,0,0,0,0,0,0,-9.0,0,9.0,2,0,1,0,2,0,0,nodo,S.MARGHERITA LIGURE PORTOFINO,-9.0,-9.0,-9.0,-9.0
2025-10,REG,S04725,338,5626.0,667,0,0,338,0,66,1701.0,0,3925.0,2257,11,1206,31,2257,0,130,nodo,SESTRI LEVANTE,6.5,-1.0,10.5,0.7955834425155585
2025-10,REG,S04731,237,3048.0,485,0,0,237,0,23,1535.0,0,1513.0,1389,1,643,3,1389,0,70,nodo,LEVANTO,6.0,0.0,9.5,1.11395202020202
2025-10,REG,S04732,13,236.0,8,0,0,13,0,9,236.0,0,0.0,21,0,0,1,21,0,11,nodo,MONTEROSSO,15.899999999999997,9.25,23.44999999999999,10.95
2025-10,REG,S04734,2,48.0,1,0,0,2,0,1,47.0,0,1.0,4,0,1,1,4,0,2,nodo,CORNIGLIA,16.75,11.75,17.375,11.75
2025-10,REG,S04801,451,8161.0,807,0,0,451,0,113,3393.0,0,4768.0,2871,15,1558,45,2871,0,210,nodo,SAVONA,7.5,-1.0,12.5,1.2051963551765814
2025-10,REG,S04805,88,1395.0,99,0,0,88,0,29,1023.0,0,372.0,363,1,168,8,363,0,46,nodo,S.GIUSEPPE DI CAIRO,12.450000000000003,-0.25,20.375,2.8584609032585906
