mese,tipo_giorno,fascia_oraria,categoria,oltre_5,info_mancante,oltre_30,corse_osservate,cancellate,effettuate,in_ritardo,in_orario,in_anticipo,oltre_60,parzialmente_cancellate,minuti_netti_tot,soppresse,cancellate_tot,minuti_anticipo_tot,oltre_10,minuti_ritardo_tot,oltre_15,ritardo_mediano,p90,p95,ritardo_medio
2025-09,weekend,mattina,EC,8,0,1,49,0,49,8,10,31,0,0,19.0,0,0,135.0,5,154.0,3,-1.0,8.600000000000009,16.799999999999955,0.3877551020408163
2025-09,weekend,mattina,EXP,1,0,1,1,0,1,1,0,0,0,0,36.0,0,0,0.0,1,36.0,1,36.0,36.0,36.0,36.0
2025-09,weekend,mattina,IC,75,0,12,217,0,217,75,57,81,4,0,1387.0,0,0,459.0,49,1846.0,31,2.0,19.0,31.399999999999977,6.511737089201878
2025-09,weekend,mattina,ICN,0,0,0,3,0,3,0,1,2,0,0,-25.0,0,0,26.0,0,1.0,0,-1.0,0.6000000000000001,0.7999999999999998,-8.333333333333334
2025-09,weekend,mattina,IR,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2025-09,weekend,mattina,MET,19,0,0,353,0,353,19,149,179,0,0,-93.0,0,0,451.0,4,358.0,1,-1.0,3.0,5.0,-0.2680115273775216
2025-09,weekend,mattina,REG,1111,0,72,9534,0,9534,1111,4137,4187,15,0,8165.0,0,0,11343.0,375,19508.0,204,0.0,5.0,8.0,0.8653948065712771
2025-09,weekend,mattina,,296,0,32,994,0,994,296,340,356,14,0,4126.0,0,0,1514.0,148,5640.0,86,2.0,13.5,20.25,4.159274193548387
2025-09,weekend,notte,EC,1,0,0,8,0,8,1,2,5,0,0,-9.0,0,0,18.0,0,9.0,0,-2.5,3.6,4.299999999999999,-1.125
2025-09,weekend,notte,EN,9,0,4,16,0,16,9,3,4,2,0,622.0,0,0,21.0,7,643.0,5,7.0,125.5,226.0,38.875
2025-09,weekend,notte,EXP,1,0,1,9,0,9,1,0,0,0,0,58.0,0,0,0.0,1,58.0,1,58.0,58.0,58.0,58.0
2025-09,weekend,notte,IC,17,0,5,95,0,95,17,27,48,2,0,223.0,0,0,311.0,13,534.0,11,-1.0,15.0,36.00000000000006,2.4239130434782608
2025-09,weekend,notte,ICN,5,0,2,18,0,18,5,3,10,2,0,246.0,0,0,83.0,3,329.0,2,-1.5,28.70000000000004,93.24999999999976,13.666666666666666
2025-09,weekend,notte,MET,4,0,1,126,0,126,4,39,82,1,0,-61.0,0,0,222.0,1,161.0,1,-1.0,2.0,3.0,-0.488
2025-09,weekend,notte,REG,472,0,35,4221,0,4221,472,1767,1940,17,0,3800.0,0,0,5309.0,164,9109.0,94,0.0,5.0,8.0,0.9093084469968892
2025-09,weekend,notte,,104,0,16,332,0,332,104,80,148,8,0,1254.0,0,0,920.0,66,2174.0,34,0.0,15.5,27.75,3.7771084337349397
2025-09,weekend,pomeriggio,EC,39,0,8,112,0,112,39,26,46,1,0,520.0,0,0,197.0,20,717.0,15,2.0,19.0,31.5,4.684684684684685
2025-09,weekend,pomeriggio,EXP,1,0,1,2,0,2,1,0,1,0,0,26.0,0,0,9.0,1,35.0,1,13.0,30.6,32.8,13.0
2025-09,weekend,pomeriggio,IC,83,0,14,193,0,193,83,44,63,6,0,1459.0,0,0,292.0,50,1751.0,34,3.0,26.0,37.54999999999998,7.678947368421052
2025-09,weekend,pomeriggio,ICN,0,0,0,3,0,3,0,1,2,0,0,-7.0,0,0,7.0,0,0.0,0,-2.0,-0.3999999999999999,-0.2000000000000001,-2.333333333333333
2025-09,weekend,pomeriggio,IR,1,0,0,1,0,1,1,0,0,0,0,20.0,0,0,0.0,1,20.0,1,20.0,20.0,20.0,20.0
2025-09,weekend,pomeriggio,MET,27,0,3,452,0,452,27,164,254,0,0,22.0,0,0,611.0,17,633.0,11,-1.0,3.0,7.799999999999954,0.049438202247191
2025-09,weekend,pomeriggio,REG,1608,0,116,11944,0,11944,1608,5104,5157,31,0,13585.0,0,0,13965.0,549,27550.0,323,0.0,6.0,9.0,1.144578313253012
2025-09,weekend,pomeriggio,,430,0,140,1004,0,1004,430,216,356,52,0,10912.0,0,0,1588.0,280,12500.0,220,3.0,39.0,60.0,10.890219560878243
2025-09,weekend,sera,EC,33,0,0,71,0,71,33,12,25,0,0,325.0,0,0,82.0,18,407.0,9,3.5,15.500000000000009,21.55,4.642857142857143
2025-09,weekend,sera,EN,12,0,3,15,0,15,12,3,0,2,0,297.0,0,0,0.0,8,297.0,5,10.0,51.39999999999999,71.29999999999998,19.8
2025-09,weekend,sera,EXP,1,0,1,5,0,5,1,1,3,0,0,32.0,0,0,9.0,1,41.0,1,-1.0,24.200000000000003,31.599999999999994,6.4
2025-09,weekend,sera,IC,40,0,10,111,0,111,40,28,43,4,0,879.0,0,0,240.0,26,1119.0,20,2.0,25.0,43.0,7.918918918918919
2025-09,weekend,sera,ICN,27,0,6,100,0,100,27,23,50,2,0,456.0,0,0,362.0,12,818.0,8,-0.5,11.0,31.199999999999992,4.56
2025-09,weekend,sera,MET,22,0,1,406,0,406,22,168,214,0,0,-128.0,0,0,556.0,6,428.0,1,-1.0,3.0,5.0,-0.3168316831683168
2025-09,weekend,sera,REG,1639,0,130,10158,0,10158,1639,4256,4175,35,0,17543.0,0,0,11170.0,635,28713.0,359,0.0,7.0,11.0,1.7421052631578946
2025-09,weekend,sera,,134,0,32,390,0,390,134,82,174,20,0,2388.0,0,0,1002.0,86,3390.0,64,1.0,23.0,60.399999999999864,6.123076923076923
2025-09,weekend,tarda_mattina,EC,56,0,9,154,0,154,56,35,63,3,0,914.0,0,0,253.0,35,1167.0,24,2.0,21.40000000000004,30.69999999999999,5.935064935064935
2025-09,weekend,tarda_mattina,EXP,1,0,1,2,0,2,1,0,0,1,0,68.0,0,0,0.0,1,68.0,1,68.0,68.0,68.0,68.0
2025-09,weekend,tarda_mattina,IC,86,0,28,252,0,252,86,53,112,10,0,1712.0,0,0,798.0,56,2510.0,44,1.0,33.0,53.5,6.820717131474104
2025-09,weekend,tarda_mattina,ICN,3,0,0,16,0,16,3,4,9,0,0,-42.0,0,0,71.0,0,29.0,0,-1.0,6.5,8.25,-2.625
2025-09,weekend,tarda_mattina,MET,30,0,1,524,0,524,30,187,301,0,0,-272.0,0,0,755.0,5,483.0,2,-1.0,3.0,5.0,-0.525096525096525
2025-09,weekend,tarda_mattina,REG,1570,0,75,13209,0,13209,1570,5616,5929,13,0,10151.0,0,0,15890.0,512,26041.0,279,0.0,5.0,8.0,0.7739992375142966
2025-09,weekend,tarda_mattina,,456,0,120,982,0,982,456,260,256,42,0,11116.0,0,0,1100.0,290,12216.0,208,4.0,34.0,53.0,11.436213991769549
2025-10,infrasettimanale,mattina,EC,43,0,1,155,0,155,43,40,67,0,0,194.0,0,0,319.0,15,513.0,7,1.0,9.099999999999994,14.0,1.2933333333333332
2025-10,infrasettimanale,mattina,EN,3,0,0,4,0,4,3,1,0,0,0,27.0,0,0,0.0,1,27.0,0,6.0,9.5,10.249999999999998,6.75
2025-10,infrasettimanale,mattina,IC,244,0,47,588,0,588,244,161,162,20,0,5021.0,0,0,649.0,143,5670.0,92,3.0,23.40000000000004,45.39999999999986,8.855379188712522
2025-10,infrasettimanale,mattina,ICN,0,0,0,3,0,3,0,0,3,0,0,-62.0,0,0,62.0,0,0.0,0,-24.0,-14.4,-13.199999999999998,-20.666666666666668
2025-10,infrasettimanale,mattina,IR,0,0,0,1,0,1,0,0,1,0,0,-1.0,0,0,1.0,0,0.0,0,-1.0,-1.0,-1.0,-1.0
2025-10,infrasettimanale,mattina,MET,170,0,12,1251,0,1251,170,554,504,1,0,1809.0,0,0,1173.0,67,2982.0,37,1.0,6.0,10.0,1.473127035830619
2025-10,infrasettimanale,mattina,NCL,4,0,2,4,0,4,4,0,0,1,0,138.0,0,0,0.0,4,138.0,3,32.5,54.6,57.3,34.5
2025-10,infrasettimanale,mattina,REG,8479,0,533,40077,0,40077,8479,17702,13193,99,0,97435.0,0,0,33531.0,3001,130966.0,1625,1.0,8.0,13.0,2.474602529588053
2025-10,infrasettimanale,mattina,,1580,0,360,3276,0,3276,1580,914,716,106,0,35762.0,0,0,2706.0,1020,38468.0,702,4.0,31.600000000000136,52.0,11.140809968847352
2025-10,infrasettimanale,notte,DIR,0,0,0,1,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0
2025-10,infrasettimanale,notte,EC,4,0,1,24,0,24,4,5,15,0,0,-4.0,0,0,69.0,1,65.0,1,-1.5,6.699999999999999,8.699999999999996,-0.1666666666666666
2025-10,infrasettimanale,notte,EN,5,0,0,12,0,12,5,7,0,0,0,50.0,0,0,0.0,0,50.0,0,4.0,5.0,6.799999999999997,4.166666666666667
2025-10,infrasettimanale,notte,EXP,0,0,0,1,0,1,0,0,1,0,0,-11.0,0,0,11.0,0,0.0,0,-11.0,-11.0,-11.0,-11.0
2025-10,infrasettimanale,notte,IC,135,0,24,324,0,324,135,75,101,6,0,2028.0,0,0,659.0,77,2687.0,46,3.0,22.0,35.5,6.520900321543408
2025-10,infrasettimanale,notte,ICN,15,0,2,76,0,76,15,29,32,1,0,23.0,0,0,269.0,6,292.0,5,1.0,7.5,15.0,0.3026315789473684
2025-10,infrasettimanale,notte,MET,16,0,4,441,0,441,16,136,286,0,0,-391.0,0,0,865.0,7,474.0,6,-1.0,2.0,4.0,-0.8926940639269406
2025-10,infrasettimanale,notte,NCL,16,0,16,16,0,16,16,0,0,10,0,1318.0,0,0,0.0,16,1318.0,16,74.0,127.5,137.75,82.375
2025-10,infrasettimanale,notte,REG,2306,0,219,16509,0,16509,2306,7310,6594,54,0,24515.0,0,0,17633.0,862,42148.0,527,0.0,6.0,10.0,1.512338062924121
2025-10,infrasettimanale,notte,,494,0,140,1192,0,1192,494,346,318,48,0,12434.0,0,0,1196.0,324,13630.0,240,3.0,32.200000000000045,53.10000000000002,10.73747841105354
2025-10,infrasettimanale,pomeriggio,EC,128,0,24,310,0,310,128,75,98,6,0,2184.0,0,0,426.0,81,2610.0,55,3.0,24.0,39.0,7.255813953488371
2025-10,infrasettimanale,pomeriggio,EXP,2,0,1,5,0,5,2,1,2,1,0,68.0,0,0,3.0,1,71.0,1,1.0,40.60000000000001,51.79999999999999,13.6
2025-10,infrasettimanale,pomeriggio,IC,206,0,26,447,0,447,206,109,112,11,0,3286.0,0,0,488.0,101,3774.0,75,4.0,23.0,32.69999999999999,7.695550351288056
2025-10,infrasettimanale,pomeriggio,ICN,5,0,2,23,0,23,5,0,18,0,0,46.0,0,0,79.0,3,125.0,2,-4.0,10.400000000000002,39.79999999999996,2.0
2025-10,infrasettimanale,pomeriggio,MET,118,0,15,1549,0,1549,118,538,864,1,0,52.0,0,0,2381.0,56,2433.0,34,-1.0,4.0,7.0,0.0342105263157894
2025-10,infrasettimanale,pomeriggio,NCL,9,0,6,14,0,14,9,0,2,4,0,357.0,0,0,73.0,7,430.0,6,32.0,95.0,103.5,32.45454545454545
2025-10,infrasettimanale,pomeriggio,REG,9063,0,601,48709,0,48709,9063,21285,16838,107,0,100525.0,0,0,43902.0,3274,144427.0,1810,1.0,7.0,12.0,2.13039884711567
2025-10,infrasettimanale,pomeriggio,,1476,0,278,3122,0,3122,1476,776,812,68,0,29034.0,0,0,3246.0,1002,32280.0,692,4.0,27.0,42.450000000000045,9.475848563968668
2025-10,infrasettimanale,sera,EC,102,0,15,243,0,243,102,53,77,4,0,1460.0,0,0,268.0,56,1728.0,28,3.0,16.0,34.0,6.293103448275862
2025-10,infrasettimanale,sera,EN,12,0,5,13,0,13,12,0,1,2,0,350.0,0,0,10.0,10,360.0,9,18.0,65.40000000000002,72.79999999999998,26.923076923076923
2025-10,infrasettimanale,sera,EXP,4,0,3,13,0,13,4,2,7,2,0,149.0,0,0,54.0,4,203.0,4,-1.0,62.800000000000026,72.6,11.461538461538462
2025-10,infrasettimanale,sera,IC,128,0,35,393,0,393,128,77,167,17,0,3699.0,0,0,804.0,85,4503.0,58,1.0,25.0,54.89999999999998,9.943548387096774
2025-10,infrasettimanale,sera,ICN,75,0,19,258,0,258,75,69,114,7,0,1370.0,0,0,618.0,48,1988.0,35,0.0,22.30000000000001,44.14999999999998,5.310077519379845
2025-10,infrasettimanale,sera,MET,100,0,4,1454,0,1454,100,557,769,0,0,-502.0,0,0,2286.0,33,1784.0,17,-1.0,3.0,6.0,-0.3520336605890603
2025-10,infrasettimanale,sera,NCL,21,0,16,22,0,22,21,0,1,9,0,1181.0,0,0,27.0,21,1208.0,20,46.0,94.6,95.0,53.68181818181818
2025-10,infrasettimanale,sera,REG,8237,0,671,38651,0,38651,8237,15841,13727,175,0,100493.0,0,0,37974.0,3200,138467.0,1802,1.0,8.0,14.0,2.658193360666578
2025-10,infrasettimanale,sera,,436,0,44,1174,0,1174,436,250,462,22,0,6188.0,0,0,2040.0,250,8228.0,134,2.0,16.0,25.0,5.390243902439025
2025-10,infrasettimanale,tarda_mattina,EC,138,0,19,377,0,377,138,101,129,7,0,2192.0,0,0,508.0,80,2700.0,48,2.0,19.0,29.649999999999977,5.956521739130435
2025-10,infrasettimanale,tarda_mattina,EXP,2,0,0,6,0,6,2,0,4,0,0,-64.0,0,0,97.0,2,33.0,1,-5.5,16.5,19.75,-10.666666666666666
2025-10,infrasettimanale,tarda_mattina,IC,292,0,59,698,0,698,292,154,227,21,0,5339.0,0,0,1335.0,189,6674.0,134,2.0,24.800000000000068,47.19999999999994,7.933135215453194
2025-10,infrasettimanale,tarda_mattina,ICN,17,0,2,49,0,49,17,10,22,2,0,152.0,0,0,141.0,6,293.0,4,2.0,11.600000000000009,20.399999999999977,3.1020408163265305
2025-10,infrasettimanale,tarda_mattina,IR,0,0,0,2,0,2,0,0,1,0,0,-1.0,0,0,1.0,0,0.0,0,-1.0,-1.0,-1.0,-1.0
2025-10,infrasettimanale,tarda_mattina,MET,102,0,2,1758,0,1758,102,597,1021,0,0,-971.0,0,0,2778.0,31,1807.0,12,-1.0,3.0,5.0,-0.5645348837209302
2025-10,infrasettimanale,tarda_mattina,NCL,7,0,3,17,0,17,7,0,6,1,0,75.0,0,0,221.0,7,296.0,6,11.0,49.60000000000001,81.39999999999989,5.769230769230769
2025-10,infrasettimanale,tarda_mattina,REG,7091,0,427,49018,0,49018,7091,21307,19235,88,0,67392.0,0,0,49948.0,2360,117340.0,1313,0.0,6.0,9.0,1.4148174584846642
2025-10,infrasettimanale,tarda_mattina,,1456,0,324,2990,0,2990,1456,844,620,98,0,30408.0,0,0,2506.0,910,32914.0,636,4.0,32.100000000000136,48.04999999999996,10.413698630136986
2025-10,weekend,mattina,EC,6,0,1,47,0,47,6,10,30,0,0,3.0,0,0,109.0,4,112.0,2,-1.5,5.5,11.75,0.0652173913043478
2025-10,weekend,mattina,EN,1,0,0,2,0,2,1,0,1,0,0,1.0,0,0,5.0,0,6.0,0,0.5,4.9,5.449999999999999,0.5
2025-10,weekend,mattina,EXP,2,0,1,5,0,5,2,0,3,1,0,99.0,0,0,13.0,1,112.0,1,-2.0,66.20000000000002,86.59999999999998,19.8
2025-10,weekend,mattina,IC,60,0,10,205,0,205,60,61,84,2,0,764.0,0,0,417.0,22,1181.0,13,1.0,10.0,24.59999999999988,3.726829268292683
2025-10,weekend,mattina,ICN,0,0,0,1,0,1,0,0,1,0,0,-9.0,0,0,9.0,0,0.0,0,-9.0,-9.0,-9.0,-9.0
2025-10,weekend,mattina,IR,0,0,0,1,0,1,0,0,1,0,0,-4.0,0,0,4.0,0,0.0,0,-4.0,-4.0,-4.0,-4.0
2025-10,weekend,mattina,MET,16,0,1,383,0,383,16,155,209,0,0,-217.0,0,0,551.0,3,334.0,1,-1.0,2.1000000000000227,4.0,-0.5710526315789474
2025-10,weekend,mattina,REG,1266,0,65,9534,0,9534,1266,4079,4122,11,0,9783.0,0,0,10958.0,436,20741.0,237,0.0,6.0,9.0,1.033379106369494
2025-10,weekend,mattina,,412,0,94,990,0,990,412,252,326,32,0,8762.0,0,0,1572.0,254,10334.0,202,3.0,27.0,47.0,8.85050505050505
2025-10,weekend,notte,EC,1,0,0,8,0,8,1,1,6,0,0,9.0,0,0,18.0,1,27.0,1,-2.5,8.099999999999994,17.549999999999986,1.125
2025-10,weekend,notte,EN,1,0,0,5,0,5,1,3,1,0,0,14.0,0,0,1.0,0,15.0,0,3.0,5.800000000000001,6.4,2.8
2025-10,weekend,notte,EXP,1,0,1,6,0,6,1,0,5,1,0,36.0,0,0,34.0,1,70.0,1,-3.5,34.0,52.0,6.0
2025-10,weekend,notte,IC,31,0,6,111,0,111,31,26,53,1,0,349.0,0,0,376.0,20,725.0,14,1.0,17.500000000000043,30.84999999999998,3.172727272727273
2025-10,weekend,notte,ICN,2,0,0,22,0,22,2,4,16,0,0,-96.0,0,0,123.0,1,27.0,1,-4.5,2.8000000000000043,6.799999999999997,-4.363636363636363
2025-10,weekend,notte,MET,6,0,0,130,0,130,6,33,91,0,0,-161.0,0,0,279.0,3,118.0,1,-2.0,2.0,3.0,-1.2384615384615385
2025-10,weekend,notte,NCL,6,0,6,10,0,10,6,0,0,6,0,789.0,0,0,0.0,6,789.0,6,141.0,157.5,157.75,131.5
2025-10,weekend,notte,REG,466,0,36,4168,0,4168,466,1712,1955,4,0,2715.0,0,0,5649.0,166,8364.0,111,0.0,5.0,8.0,0.6569078151463827
2025-10,weekend,notte,,142,0,34,336,0,336,142,74,120,8,0,2750.0,0,0,586.0,98,3336.0,64,2.0,28.600000000000023,38.30000000000001,8.18452380952381
2025-10,weekend,pomeriggio,EC,27,0,5,96,0,96,27,24,42,2,0,445.0,0,0,177.0,16,622.0,13,1.0,23.999999999999982,28.19999999999997,4.78494623655914
2025-10,weekend,pomeriggio,EXP,1,0,1,5,0,5,1,1,3,1,0,222.0,0,0,16.0,1,238.0,1,-4.0,142.00000000000003,188.0,44.4
2025-10,weekend,pomeriggio,IC,53,0,11,161,0,161,53,38,70,1,0,825.0,0,0,351.0,37,1176.0,28,1.0,20.0,37.0,5.124223602484472
2025-10,weekend,pomeriggio,ICN,1,0,0,9,0,9,1,0,8,0,0,-21.0,0,0,36.0,1,15.0,1,-4.0,0.6000000000000032,7.799999999999994,-2.333333333333333
2025-10,weekend,pomeriggio,IR,0,0,0,1,0,1,0,1,0,0,0,3.0,0,0,0.0,0,3.0,0,3.0,3.0,3.0,3.0
2025-10,weekend,pomeriggio,MET,17,0,0,490,0,490,17,174,294,0,0,-415.0,0,0,789.0,6,374.0,4,-1.0,2.0,3.7999999999999545,-0.8556701030927835
2025-10,weekend,pomeriggio,REG,1435,0,99,11512,0,11512,1435,5026,4976,18,0,11020.0,0,0,13677.0,457,24697.0,255,0.0,5.0,8.0,0.9635393897000964
2025-10,weekend,pomeriggio,,358,0,66,988,0,988,358,254,376,24,0,6926.0,0,0,1846.0,226,8772.0,158,2.0,21.0,38.0,7.010121457489879
2025-10,weekend,sera,EC,17,0,4,69,0,69,17,23,27,1,0,297.0,0,0,105.0,10,402.0,10,1.0,21.4,28.99999999999996,4.432835820895522
2025-10,weekend,sera,EN,4,0,0,7,0,7,4,1,2,0,0,84.0,0,0,2.0,4,86.0,3,11.0,24.200000000000006,25.1,12.0
2025-10,weekend,sera,EXP,0,0,0,7,0,7,0,2,1,0,0,-9.0,0,0,10.0,0,1.0,0,0.0,0.8,0.8999999999999998,-3.0
2025-10,weekend,sera,IC,31,0,8,125,0,125,31,37,57,4,0,988.0,0,0,259.0,20,1247.0,15,0.0,15.600000000000009,34.599999999999994,7.904
2025-10,weekend,sera,ICN,25,0,4,103,0,103,25,21,57,0,0,110.0,0,0,306.0,12,416.0,8,-1.0,10.799999999999997,22.0,1.0679611650485437
2025-10,weekend,sera,MET,21,0,1,445,0,445,21,171,247,0,0,-292.0,0,0,756.0,10,464.0,3,-1.0,3.0,4.0,-0.6651480637813213
2025-10,weekend,sera,REG,1414,0,95,9670,0,9670,1414,4063,4140,16,0,11959.0,0,0,11325.0,488,23284.0,258,0.0,6.0,10.0,1.2435270874493085
2025-10,weekend,sera,,96,0,16,356,0,356,96,72,188,2,0,658.0,0,0,1184.0,56,1842.0,44,-1.0,17.30000000000001,28.0,1.848314606741573
2025-10,weekend,tarda_mattina,EC,56,0,6,147,0,147,56,26,61,2,0,686.0,0,0,312.0,31,998.0,22,1.0,17.799999999999997,24.90000000000001,4.7972027972027975
2025-10,weekend,tarda_mattina,IC,84,0,16,253,0,253,84,61,108,9,0,1379.0,0,0,606.0,57,1985.0,36,1.0,23.200000000000045,36.999999999999886,5.450592885375494
2025-10,weekend,tarda_mattina,ICN,2,0,1,17,0,17,2,6,9,1,0,67.0,0,0,50.0,1,117.0,1,-1.0,5.600000000000001,26.59999999999993,3.941176470588236
2025-10,weekend,tarda_mattina,MET,30,0,0,586,0,586,30,203,347,0,0,-551.0,0,0,1028.0,4,477.0,2,-1.0,3.0,5.0,-0.9499999999999998
2025-10,weekend,tarda_mattina,REG,1512,0,78,13116,0,13116,1512,5692,5837,18,0,9864.0,0,0,15849.0,474,25713.0,260,0.0,5.0,8.0,0.756383712905452
2025-10,weekend,tarda_mattina,,408,0,88,904,0,904,408,230,266,42,0,9888.0,0,0,1370.0,274,11258.0,190,3.5,29.0,54.0,10.938053097345133
2025-11,infrasettimanale,mattina,EC,28,0,3,136,0,136,28,42,63,2,0,274.0,0,0,332.0,18,606.0,12,0.0,13.0,18.0,2.0601503759398496
2025-11,infrasettimanale,mattina,EN,1,0,1,1,0,1,1,0,0,0,0,36.0,0,0,0.0,1,36.0,1,36.0,36.0,36.0,36.0
2025-11,infrasettimanale,mattina,EXP,2,0,0,2,0,2,2,0,0,0,0,26.0,0,0,0.0,2,26.0,1,13.0,14.6,14.8,13.0
2025-11,infrasettimanale,mattina,IC,231,0,50,527,0,527,231,143,148,18,0,4671.0,0,0,704.0,132,5375.0,100,4.0,28.0,48.94999999999999,8.948275862068966
2025-11,infrasettimanale,mattina,ICN,0,0,0,2,0,2,0,0,2,0,0,-39.0,0,0,39.0,0,0.0,0,-19.5,-17.5,-17.25,-19.5
2025-11,infrasettimanale,mattina,IR,0,0,0,2,0,2,0,0,2,0,0,-6.0,0,0,6.0,0,0.0,0,-3.0,-2.2,-2.1,-3.0
2025-11,infrasettimanale,mattina,MET,98,0,1,902,0,902,98,448,341,1,0,946.0,0,0,811.0,24,1757.0,13,1.0,5.0,7.0,1.0665163472378805
2025-11,infrasettimanale,mattina,NCL,3,0,1,5,0,5,3,0,1,0,0,89.0,0,0,5.0,3,94.0,3,22.5,41.5,45.24999999999999,22.25
2025-11,infrasettimanale,mattina,REG,7773,0,437,35205,0,35205,7773,15288,11392,71,0,85652.0,0,0,30347.0,2790,115999.0,1477,1.0,8.0,13.0,2.4860534641395526
2025-11,infrasettimanale,mattina,,2808,0,668,5880,0,5880,2808,1532,1520,272,0,67108.0,0,0,6856.0,1764,73964.0,1288,4.0,32.0,55.79999999999996,11.451877133105802
2025-11,infrasettimanale,notte,EC,0,0,0,20,0,20,0,2,18,0,0,-99.0,0,0,103.0,0,4.0,0,-5.5,-0.8999999999999986,0.2000000000000028,-4.95
2025-11,infrasettimanale,notte,EN,15,0,5,15,0,15,15,0,0,3,0,414.0,0,0,0.0,7,414.0,6,9.0,69.2,84.39999999999995,27.6
2025-11,infrasettimanale,notte,EXP,0,0,0,1,0,1,0,0,1,0,0,-7.0,0,0,7.0,0,0.0,0,-7.0,-7.0,-7.0,-7.0
2025-11,infrasettimanale,notte,IC,113,0,21,295,0,295,113,83,96,9,0,1954.0,0,0,685.0,64,2639.0,38,2.0,17.0,36.0,6.691780821917808
2025-11,infrasettimanale,notte,ICN,19,0,7,54,0,54,19,12,23,3,0,459.0,0,0,158.0,14,617.0,8,1.0,49.7,62.84999999999994,8.5
2025-11,infrasettimanale,notte,MET,14,0,1,300,0,300,14,111,173,1,0,-64.0,0,0,429.0,7,365.0,5,-1.0,2.300000000000012,4.0,-0.2147651006711409
2025-11,infrasettimanale,notte,NCL,12,0,11,30,0,30,12,0,10,6,0,716.0,0,0,178.0,12,894.0,12,29.0,111.20000000000002,117.7,32.54545454545455
2025-11,infrasettimanale,notte,REG,2127,0,158,14550,0,14550,2127,6290,5841,31,0,19573.0,0,0,16623.0,778,36196.0,451,0.0,6.0,10.0,1.37277317996914
2025-11,infrasettimanale,notte,,880,0,176,2080,0,2080,880,652,548,56,0,18604.0,0,0,2300.0,536,20904.0,352,3.0,26.0,44.0,8.944230769230769
2025-11,infrasettimanale,pomeriggio,EC,99,0,18,270,0,270,99,53,109,2,0,1406.0,0,0,539.0,71,1945.0,46,2.0,22.0,38.0,5.3869731800766285
2025-11,infrasettimanale,pomeriggio,EXP,2,0,0,7,0,7,2,4,1,0,0,30.0,0,0,14.0,2,44.0,2,3.0,18.0,19.5,4.285714285714286
2025-11,infrasettimanale,pomeriggio,IC,165,0,43,402,0,402,165,106,125,11,0,3616.0,0,0,513.0,110,4129.0,80,3.0,31.5,49.0,9.131313131313131
2025-11,infrasettimanale,pomeriggio,ICN,3,0,1,10,0,10,3,0,7,1,0,63.0,0,0,24.0,2,87.0,1,-2.5,19.19999999999998,42.599999999999945,6.3
2025-11,infrasettimanale,pomeriggio,IR,1,0,1,1,0,1,1,0,0,0,0,54.0,0,0,0.0,1,54.0,1,54.0,54.0,54.0,54.0
2025-11,infrasettimanale,pomeriggio,MET,104,0,1,1094,0,1094,104,492,473,0,0,524.0,0,0,1079.0,31,1603.0,12,0.0,4.0,6.599999999999909,0.490177736202058
2025-11,infrasettimanale,pomeriggio,NCL,18,0,14,50,0,50,18,1,3,10,0,1319.0,0,0,158.0,17,1477.0,14,44.0,164.50000000000009,191.75,59.95454545454545
2025-11,infrasettimanale,pomeriggio,REG,8184,0,475,42544,0,42544,8184,18493,14723,81,0,86088.0,0,0,39811.0,2886,125899.0,1592,1.0,7.0,12.0,2.0794202898550727
2025-11,infrasettimanale,pomeriggio,,2948,0,732,5428,0,5428,2948,1096,1376,308,0,70816.0,0,0,6292.0,1996,77108.0,1480,6.0,38.0,67.0,13.065682656826569
2025-11,infrasettimanale,sera,EC,82,0,10,217,0,217,82,56,69,2,0,1135.0,0,0,268.0,38,1403.0,22,3.0,15.0,27.19999999999993,5.483091787439614
2025-11,infrasettimanale,sera,EN,13,0,5,15,0,15,13,2,0,1,0,351.0,0,0,0.0,11,351.0,7,11.0,56.6,61.1,23.4
2025-11,infrasettimanale,sera,EXP,1,0,0,4,0,4,1,0,3,0,0,-13.0,0,0,32.0,1,19.0,1,-8.5,11.800000000000004,15.399999999999991,-3.25
2025-11,infrasettimanale,sera,IC,106,0,34,316,0,316,106,69,131,21,0,3687.0,0,0,660.0,71,4347.0,61,1.0,40.5,82.5,12.049019607843135
2025-11,infrasettimanale,sera,ICN,90,0,25,249,0,249,90,47,112,8,0,1660.0,0,0,678.0,58,2338.0,49,1.0,29.40000000000004,46.99999999999997,6.666666666666667
2025-11,infrasettimanale,sera,IR,1,0,0,1,0,1,1,0,0,0,0,7.0,0,0,0.0,0,7.0,0,7.0,7.0,7.0,7.0
2025-11,infrasettimanale,sera,MET,71,0,3,999,0,999,71,438,484,0,0,92.0,0,0,1199.0,22,1291.0,11,0.0,3.800000000000068,6.0,0.0926485397784491
2025-11,infrasettimanale,sera,NCL,20,0,13,37,0,37,20,0,1,4,0,741.0,0,0,87.0,20,828.0,17,36.0,80.0,92.0,35.285714285714285
2025-11,infrasettimanale,sera,REG,6922,0,396,34377,0,34377,6922,14192,12750,68,0,69483.0,0,0,36340.0,2544,105823.0,1343,1.0,8.0,12.0,2.0518249468462084
